symbol,date,adjusted_close,close,amount,turnover_rate
SZ.002625,2019-08-30,8.82,8.82,56299628.0,1.2
SZ.002625,2019-09-02,9.1,9.1,94819002.0,1.98
SZ.002625,2019-09-03,9.12,9.12,73787939.0,1.53
SZ.002625,2019-09-04,9.18,9.18,98612978.0,2.02
SZ.002625,2019-09-05,9.07,9.07,92019584.0,1.89
SZ.002625,2019-09-06,9.13,9.13,65930605.0,1.36
SZ.002625,2019-09-09,9.22,9.22,71152076.0,1.46
SZ.002625,2019-09-10,9.49,9.49,163981178.0,3.24
SZ.002625,2019-09-11,9.2,9.2,102651681.0,2.07
SZ.002625,2019-09-12,9.53,9.53,109479093.0,2.18
SZ.002625,2019-09-16,9.45,9.45,94148667.0,1.87
SZ.002625,2019-09-17,8.99,8.99,99826893.0,2.06
SZ.002625,2019-09-18,8.95,8.95,50857500.0,1.06
SZ.002625,2019-09-19,9.13,9.13,60140826.0,1.24
SZ.002625,2019-09-20,9.03,9.03,56979665.0,1.18
SZ.002625,2019-09-23,9.11,9.11,59881966.0,1.25
SZ.002625,2019-09-24,8.97,8.97,59059269.0,1.23
SZ.002625,2019-09-25,8.65,8.65,59323939.0,1.27
SZ.002625,2019-09-26,8.4,8.4,56410174.0,1.25
SZ.002625,2019-09-27,8.49,8.49,38447494.0,0.85
SZ.002625,2019-09-30,8.59,8.59,45258258.0,0.99
SZ.002625,2019-10-08,8.18,8.18,76493707.0,1.75
SZ.002625,2019-10-09,9.04,9.04,78654994.0,1.66
SZ.002625,2019-10-10,9.24,9.24,231987928.0,4.71
SZ.002625,2019-10-11,9.69,9.69,285151024.0,5.59
SZ.002625,2019-10-14,9.7,9.7,178823244.0,3.47
SZ.002625,2019-10-15,10.71,10.71,215097934.0,4.11
SZ.002625,2019-10-16,11.09,11.09,412053024.0,7.25
SZ.002625,2019-10-17,11.71,11.71,455252064.0,7.52
SZ.002625,2019-10-18,11.17,11.17,344683936.0,5.66
SZ.002625,2019-10-21,10.76,10.76,233756124.0,4.05
SZ.002625,2019-10-22,11.22,11.22,248671024.0,4.24
SZ.002625,2019-10-23,10.76,10.76,182099250.0,3.16
SZ.002625,2019-10-24,10.69,10.69,182763233.0,3.22
SZ.002625,2019-10-25,10.73,10.73,161821536.0,2.86
SZ.002625,2019-10-28,11.03,11.03,231099199.0,4.05
SZ.002625,2019-10-29,10.57,10.57,178404531.0,3.15
SZ.002625,2019-10-30,10.45,10.45,100570510.0,1.81
SZ.002625,2019-10-31,10.39,10.39,136311682.0,2.45
SZ.002625,2019-11-01,10.57,10.57,127549151.0,2.31
SZ.002625,2019-11-04,10.86,10.86,203366307.0,3.54
SZ.002625,2019-11-05,10.7,10.7,126825771.0,2.24
SZ.002625,2019-11-06,11.01,11.01,189354989.0,3.29
SZ.002625,2019-11-07,10.86,10.86,117600240.0,2.04
SZ.002625,2019-11-08,10.23,10.23,214124599.0,3.86
SZ.002625,2019-11-11,9.73,9.73,118301488.0,2.27
SZ.002625,2019-11-12,9.82,9.82,64146964.0,1.24
SZ.002625,2019-11-13,9.76,9.76,59965383.0,1.16
SZ.002625,2019-11-14,9.94,9.94,70315279.0,1.34
SZ.002625,2019-11-15,9.73,9.73,53901568.0,1.04
SZ.002625,2019-11-18,9.76,9.76,63022719.0,1.23
SZ.002625,2019-11-19,9.93,9.93,73231269.0,1.39
SZ.002625,2019-11-20,9.75,9.75,53049604.0,1.02
SZ.002625,2019-11-21,9.78,9.78,62543879.0,1.2
SZ.002625,2019-11-22,9.48,9.48,85844494.0,1.68
SZ.002625,2019-11-25,9.29,9.29,78890959.0,1.6
SZ.002625,2019-11-26,9.24,9.24,43090933.0,0.87
SZ.002625,2019-11-27,9.26,9.26,33259226.0,0.68
SZ.002625,2019-11-28,9.1,9.1,44241610.0,0.91
SZ.002625,2019-11-29,9.32,9.32,120567674.0,2.4
SZ.002625,2019-12-02,9.19,9.19,60887210.0,1.24
SZ.002625,2019-12-03,9.17,9.17,68274004.0,1.43
SZ.002625,2019-12-04,9.22,9.22,50853214.0,1.04
SZ.002625,2019-12-05,9.26,9.26,61261227.0,1.25
SZ.002625,2019-12-06,9.3,9.3,48826820.0,0.99
SZ.002625,2019-12-09,9.32,9.32,60580241.0,1.22
SZ.002625,2019-12-10,9.34,9.34,56420147.0,1.15
SZ.002625,2019-12-11,10.15,10.15,281696384.0,5.33
SZ.002625,2019-12-12,10.05,10.05,175247446.0,3.32
SZ.002625,2019-12-13,10.15,10.15,184129405.0,3.4
SZ.002625,2019-12-16,10.35,10.35,140414098.0,2.59
SZ.002625,2019-12-17,10.32,10.32,138010610.0,2.54
SZ.002625,2019-12-18,10.11,10.11,129804098.0,2.42
SZ.002625,2019-12-19,10.25,10.25,134470634.0,2.46
SZ.002625,2019-12-20,10.01,10.01,116532059.0,2.15
SZ.002625,2019-12-23,9.83,9.83,78131838.0,1.48
SZ.002625,2019-12-24,9.33,9.33,179718370.0,3.72
SZ.002625,2019-12-25,9.12,9.12,113856122.0,2.33
SZ.002625,2019-12-26,9.04,9.04,120285971.0,2.52
SZ.002625,2019-12-27,8.85,8.85,80561893.0,1.69
SZ.002625,2019-12-30,8.89,8.89,72625776.0,1.55
SZ.002625,2019-12-31,8.78,8.78,110877609.0,2.37
SZ.002625,2020-01-02,8.87,8.87,123392392.0,2.62
SZ.002625,2020-01-03,9.15,9.15,153878508.0,3.2
SZ.002625,2020-01-06,9.14,9.14,144479562.0,2.97
SZ.002625,2020-01-07,9.22,9.22,151302607.0,3.12
SZ.002625,2020-01-08,9.16,9.16,204972527.0,4.18
SZ.002625,2020-01-09,9.22,9.22,117373048.0,2.4
SZ.002625,2020-01-10,8.99,8.99,140808210.0,2.93
SZ.002625,2020-01-13,9.18,9.18,125748938.0,2.63
SZ.002625,2020-01-14,9.3,9.3,157769785.0,3.2
SZ.002625,2020-01-15,9.12,9.12,84948061.0,1.75
SZ.002625,2020-01-16,8.8,8.8,127551840.0,2.7
SZ.002625,2020-01-17,8.6,8.6,117082991.0,2.53
SZ.002625,2020-01-20,8.53,8.53,93996918.0,2.08
SZ.002625,2020-01-21,8.49,8.49,78439942.0,1.72
SZ.002625,2020-01-22,8.49,8.49,77588122.0,1.72
SZ.002625,2020-01-23,8.07,8.07,101260299.0,2.31
SZ.002625,2020-02-03,7.23,7.23,10573880.0,0.27
SZ.002625,2020-02-04,6.86,6.86,106549095.0,2.91
SZ.002625,2020-02-05,7.28,7.28,101939122.0,2.65
SZ.002625,2020-02-06,7.43,7.43,84325254.0,2.13
SZ.002625,2020-02-07,7.42,7.42,76189986.0,1.92
SZ.002625,2020-02-10,7.51,7.51,109741692.0,2.73
SZ.002625,2020-02-11,7.37,7.37,90384898.0,2.27
SZ.002625,2020-02-12,7.45,7.45,91077620.0,2.29
SZ.002625,2020-02-13,7.29,7.29,157366258.0,1.73
SZ.002625,2020-02-14,7.26,7.26,94914259.0,1.07
SZ.002625,2020-02-17,7.53,7.53,270191488.0,2.95
SZ.002625,2020-02-18,7.87,7.87,374362976.0,3.87
SZ.002625,2020-02-19,7.91,7.91,263680758.0,2.72
SZ.002625,2020-02-20,8.09,8.09,286274096.0,2.96
SZ.002625,2020-02-21,8.41,8.41,370609440.0,3.66
SZ.002625,2020-02-24,8.78,8.78,408718656.0,3.94
SZ.002625,2020-02-25,9.47,9.47,671335760.0,6.1
SZ.002625,2020-02-26,8.92,8.92,428584592.0,3.86
SZ.002625,2020-02-27,9.0,9.0,404817520.0,3.64
SZ.002625,2020-02-28,8.09,8.09,315943344.0,3.09
SZ.002625,2020-03-02,8.35,8.35,257473744.0,2.54
SZ.002625,2020-03-03,8.38,8.38,318735824.0,3.09
SZ.002625,2020-03-04,8.32,8.32,199323577.0,1.97
SZ.002625,2020-03-05,8.43,8.43,234996727.0,2.29
SZ.002625,2020-03-06,8.52,8.52,209406173.0,2.04
SZ.002625,2020-03-09,8.06,8.06,206390393.0,2.05
SZ.002625,2020-03-10,8.34,8.34,199384879.0,2.03
SZ.002625,2020-03-11,8.1,8.1,198552328.0,1.97
SZ.002625,2020-03-12,7.76,7.76,163211001.0,1.71
SZ.002625,2020-03-13,7.65,7.65,161396072.0,1.76
SZ.002625,2020-03-16,7.31,7.31,141652550.0,1.54
SZ.002625,2020-03-17,7.18,7.18,116168783.0,1.32
SZ.002625,2020-03-18,7.05,7.05,95571356.0,1.08
SZ.002625,2020-03-19,7.17,7.17,99341227.0,1.15
SZ.002625,2020-03-20,7.46,7.46,146269574.0,1.63
SZ.002625,2020-03-23,7.16,7.16,96520219.0,1.09
SZ.002625,2020-03-24,7.35,7.35,88799851.0,1.0
SZ.002625,2020-03-25,7.44,7.44,93908610.0,1.03
SZ.002625,2020-03-26,7.2,7.2,73176929.0,0.82
SZ.002625,2020-03-27,7.16,7.16,56188200.0,0.63
SZ.002625,2020-03-30,7.04,7.04,68280148.0,0.8
SZ.002625,2020-03-31,6.95,6.95,46746843.0,0.54
SZ.002625,2020-04-01,7.15,7.15,109173503.0,1.24
SZ.002625,2020-04-02,7.23,7.23,78379138.0,0.9
SZ.002625,2020-04-03,7.1,7.1,63572278.0,0.73
SZ.002625,2020-04-07,7.29,7.29,109103765.0,1.23
SZ.002625,2020-04-08,7.3,7.3,103671677.0,1.16
SZ.002625,2020-04-09,7.37,7.37,99589115.0,1.11
SZ.002625,2020-04-10,7.17,7.17,83080063.0,0.93
SZ.002625,2020-04-13,7.13,7.13,55770216.0,0.64
SZ.002625,2020-04-14,7.26,7.26,75391337.0,0.85
SZ.002625,2020-04-15,7.12,7.12,64275969.0,0.73
SZ.002625,2020-04-16,7.12,7.12,58072007.0,0.67
SZ.002625,2020-04-17,7.07,7.07,80267582.0,0.92
SZ.002625,2020-04-20,6.97,6.97,91185293.0,1.07
SZ.002625,2020-04-21,6.85,6.85,69631223.0,0.83
SZ.002625,2020-04-22,6.87,6.87,65488968.0,0.79
SZ.002625,2020-04-23,7.23,7.23,219849961.0,2.49
SZ.002625,2020-04-24,7.35,7.35,186420021.0,2.08
SZ.002625,2020-04-27,7.66,7.66,229112320.0,2.47
SZ.002625,2020-04-28,7.39,7.39,158978737.0,1.76
SZ.002625,2020-04-29,7.51,7.51,175780223.0,1.91
SZ.002625,2020-04-30,7.57,7.57,129660576.0,1.4
SZ.002625,2020-05-06,7.61,7.61,153441243.0,1.65
SZ.002625,2020-05-07,7.44,7.44,118376718.0,1.3
SZ.002625,2020-05-08,7.58,7.58,139962316.0,1.52
SZ.002625,2020-05-11,7.96,7.96,251304226.0,2.61
SZ.002625,2020-05-12,7.94,7.94,133774281.0,1.4
SZ.002625,2020-05-13,7.78,7.78,99642035.0,1.05
SZ.002625,2020-05-14,7.54,7.54,120533145.0,1.3
SZ.002625,2020-05-15,7.49,7.49,86565589.0,0.94
SZ.002625,2020-05-18,7.57,7.57,197261284.0,2.09
SZ.002625,2020-05-19,7.53,7.53,145733067.0,1.57
SZ.002625,2020-05-20,7.69,7.69,200585243.0,2.15
SZ.002625,2020-05-21,7.36,7.36,142109012.0,1.55
SZ.002625,2020-05-22,7.03,7.03,117440405.0,1.35
SZ.002625,2020-05-25,7.04,7.04,60743273.0,0.7
SZ.002625,2020-05-26,7.35,7.35,206223000.0,2.25
SZ.002625,2020-05-27,7.19,7.19,125692792.0,1.41
SZ.002625,2020-05-28,7.09,7.09,105475103.0,1.21
SZ.002625,2020-05-29,7.06,7.06,74095787.0,0.86
SZ.002625,2020-06-01,7.22,7.22,127056079.0,1.44
SZ.002625,2020-06-02,7.32,7.32,117755087.0,1.32
SZ.002625,2020-06-03,7.25,7.25,88696090.0,0.99
SZ.002625,2020-06-04,7.18,7.18,87803597.0,0.99
SZ.002625,2020-06-05,7.14,7.14,79682245.0,0.91
SZ.002625,2020-06-08,7.14,7.14,90389671.0,1.03
SZ.002625,2020-06-09,7.04,7.04,92513807.0,1.07
SZ.002625,2020-06-10,7.07,7.07,97141968.0,1.13
SZ.002625,2020-06-11,6.93,6.93,72703208.0,0.85
SZ.002625,2020-06-12,6.99,6.99,82774109.0,0.97
SZ.002625,2020-06-15,7.14,7.14,118745145.0,1.35
SZ.002625,2020-06-16,7.2,7.2,65964185.0,0.75
SZ.002625,2020-06-17,7.22,7.22,71489979.0,0.81
SZ.002625,2020-06-18,7.17,7.17,63234184.0,0.72
SZ.002625,2020-06-19,7.09,7.09,113309581.0,1.3
SZ.002625,2020-06-22,7.04,7.04,73488062.0,0.85
SZ.002625,2020-06-23,6.96,6.96,85811875.0,0.99
SZ.002625,2020-06-24,6.91,6.91,68896357.0,0.81
SZ.002625,2020-06-29,6.81,6.81,71881923.0,0.86
SZ.002625,2020-06-30,6.88,6.88,77319177.0,0.91
SZ.002625,2020-07-01,6.86,6.86,77098674.0,0.92
SZ.002625,2020-07-02,6.99,6.99,111269315.0,1.31
SZ.002625,2020-07-03,7.09,7.09,110273293.0,1.28
SZ.002625,2020-07-06,7.35,7.35,221124089.0,2.48
SZ.002625,2020-07-07,7.5,7.5,296681952.0,3.21
SZ.002625,2020-07-08,7.84,7.84,313792672.0,3.32
SZ.002625,2020-07-09,7.89,7.89,465781616.0,4.81
SZ.002625,2020-07-10,8.72,8.72,554514832.0,5.38
SZ.002625,2020-07-13,9.35,9.35,889227280.0,7.92
SZ.002625,2020-07-14,9.97,9.97,808319504.0,6.79
SZ.002625,2020-07-15,9.06,9.06,831893360.0,7.27
SZ.002625,2020-07-16,8.91,8.91,576414912.0,5.15
SZ.002625,2020-07-17,9.11,9.11,419454272.0,3.78
SZ.002625,2020-07-20,9.83,9.83,659959552.0,5.73
SZ.002625,2020-07-21,10.85,10.85,931151936.0,7.45
SZ.002625,2020-07-22,10.54,10.54,713748384.0,5.53
SZ.002625,2020-07-23,11.5,11.5,923506640.0,6.87
SZ.002625,2020-07-24,11.88,11.88,1193841248.0,8.21
SZ.002625,2020-07-27,13.11,13.11,1153877280.0,7.45
SZ.002625,2020-07-28,14.46,14.46,904468240.0,5.43
SZ.002625,2020-07-29,15.94,15.94,834801856.0,4.41
SZ.002625,2020-07-30,17.57,17.57,734473584.0,3.55
SZ.002625,2020-07-31,19.36,19.36,364494384.0,1.59
SZ.002625,2020-08-03,21.33,21.33,175341186.0,0.69
SZ.002625,2020-08-04,23.5,23.5,60883418.0,0.22
SZ.002625,2020-08-05,25.89,25.89,177383700.0,0.58
SZ.002625,2020-08-06,27.23,27.23,5272984320.0,17.17
SZ.002625,2020-08-07,29.99,29.99,3687896464.0,11.16
SZ.002625,2020-08-10,31.13,31.13,5140235264.0,13.53
SZ.002625,2020-08-11,27.98,27.98,3595269216.0,10.55
SZ.002625,2020-08-12,25.15,25.15,3220524768.0,10.74
SZ.002625,2020-08-13,23.42,23.42,3281712000.0,11.3
SZ.002625,2020-08-14,23.03,23.03,3047914464.0,11.41
SZ.002625,2020-08-17,24.62,24.62,3269707184.0,11.52
SZ.002625,2020-08-18,25.57,25.57,3253810992.0,11.16
SZ.002625,2020-08-19,22.98,22.98,2247252016.0,7.88
SZ.002625,2020-08-20,20.65,20.65,2016807920.0,8.07
SZ.002625,2020-08-21,21.13,21.13,1687466944.0,6.9
SZ.002625,2020-08-24,20.6,20.6,1180169856.0,4.9
SZ.002625,2020-08-25,19.73,19.73,1115359776.0,4.63
SZ.002625,2020-08-26,20.44,20.44,1568701408.0,6.45
SZ.002625,2020-08-27,20.91,20.91,1382280432.0,5.6
SZ.002625,2020-08-28,20.96,20.96,1138627504.0,4.56
SZ.002625,2020-08-31,22.23,22.23,1518617824.0,5.85
SZ.002625,2020-09-01,22.92,22.92,1599274176.0,5.88
SZ.002625,2020-09-02,21.59,21.59,1274485216.0,4.88
SZ.002625,2020-09-03,21.67,21.67,886650784.0,3.47
SZ.002625,2020-09-04,21.29,21.29,649110832.0,2.58
SZ.002625,2020-09-07,19.82,19.82,1141046592.0,4.75
SZ.002625,2020-09-08,19.12,19.12,818318048.0,3.57
SZ.002625,2020-09-09,18.26,18.26,728655648.0,3.29
SZ.002625,2020-09-10,20.12,20.12,422412144.0,1.78
SZ.002625,2020-09-11,19.91,19.91,1810344736.0,7.28
SZ.002625,2020-09-14,19.07,19.07,1019814752.0,4.53
SZ.002625,2020-09-15,18.93,18.93,643823760.0,2.89
SZ.002625,2020-09-16,19.41,19.41,789740944.0,3.39
SZ.002625,2020-09-17,18.76,18.76,656853424.0,2.94
SZ.002625,2020-09-18,19.25,19.25,587231600.0,2.6
SZ.002625,2020-09-21,20.82,20.82,1696346880.0,6.87
SZ.002625,2020-09-22,19.35,19.35,1070825408.0,4.61
SZ.002625,2020-09-23,19.83,19.83,552891632.0,2.38
SZ.002625,2020-09-24,19.96,19.96,738887840.0,3.09
SZ.002625,2020-09-25,20.94,20.94,1084441984.0,4.45
SZ.002625,2020-09-28,22.13,22.13,1447967392.0,5.57
SZ.002625,2020-09-29,22.49,22.49,1209534928.0,4.55
SZ.002625,2020-09-30,21.43,21.43,1082999808.0,4.26
SZ.002625,2020-10-09,21.47,21.47,759387360.0,2.97
SZ.002625,2020-10-12,22.51,22.51,1301764000.0,4.88
SZ.002625,2020-10-13,23.29,23.29,1185932240.0,4.38
SZ.002625,2020-10-14,22.19,22.19,1199751072.0,4.46
SZ.002625,2020-10-15,21.96,21.96,554088368.0,2.13
SZ.002625,2020-10-16,21.83,21.83,376601680.0,1.47
SZ.002625,2020-10-19,21.31,21.31,532202144.0,2.08
SZ.002625,2020-10-20,21.34,21.34,413463520.0,1.65
SZ.002625,2020-10-21,20.23,20.23,630500528.0,2.57
SZ.002625,2020-10-22,20.01,20.01,451339712.0,1.91
SZ.002625,2020-10-23,19.84,19.84,338298000.0,1.41
SZ.002625,2020-10-26,19.65,19.65,305938768.0,1.32
SZ.002625,2020-10-27,20.81,20.81,701224096.0,2.89
SZ.002625,2020-10-28,21.04,21.04,470105680.0,1.9
SZ.002625,2020-10-29,21.31,21.31,449959696.0,1.81
SZ.002625,2020-10-30,19.38,19.38,878077360.0,3.68
SZ.002625,2020-11-02,19.5,19.5,328604320.0,1.42
SZ.002625,2020-11-03,19.9,19.9,352895504.0,1.51
SZ.002625,2020-11-04,19.87,19.87,324542176.0,1.38
SZ.002625,2020-11-05,21.89,21.89,1146751920.0,4.43
SZ.002625,2020-11-06,22.03,22.03,1793206512.0,6.75
SZ.002625,2020-11-09,22.37,22.37,1031344016.0,3.98
SZ.002625,2020-11-10,21.78,21.78,753854304.0,2.88
SZ.002625,2020-11-11,20.6,20.6,673513120.0,2.69
SZ.002625,2020-11-12,20.45,20.45,347809200.0,1.44
SZ.002625,2020-11-13,20.63,20.63,375077888.0,1.54
SZ.002625,2020-11-16,20.4,20.4,252782675.0,1.05
SZ.002625,2020-11-17,19.97,19.97,389172192.0,1.63
SZ.002625,2020-11-18,20.2,20.2,268440288.0,1.13
SZ.002625,2020-11-19,21.24,21.24,795653408.0,3.18
SZ.002625,2020-11-20,21.02,21.02,427159952.0,1.71
SZ.002625,2020-11-23,20.74,20.74,453064512.0,1.85
SZ.002625,2020-11-24,20.74,20.74,319183088.0,1.3
SZ.002625,2020-11-25,20.09,20.09,358915664.0,1.49
SZ.002625,2020-11-26,20.59,20.59,514702336.0,2.09
SZ.002625,2020-11-27,19.73,19.73,677330880.0,2.89
SZ.002625,2020-11-30,20.3,20.3,521708640.0,1.73
SZ.002625,2020-12-01,20.23,20.23,330597456.0,1.07
SZ.002625,2020-12-02,19.82,19.82,334291104.0,1.11
SZ.002625,2020-12-03,19.75,19.75,263022809.0,0.88
SZ.002625,2020-12-04,19.82,19.82,196382052.0,0.66
SZ.002625,2020-12-07,19.83,19.83,253723762.0,0.84
SZ.002625,2020-12-08,19.62,19.62,198643182.0,0.67
SZ.002625,2020-12-09,19.36,19.36,266214919.0,0.9
SZ.002625,2020-12-10,18.9,18.9,286913232.0,1.0
SZ.002625,2020-12-11,19.07,19.07,238289409.0,0.83
SZ.002625,2020-12-14,19.13,19.13,217336712.0,0.75
SZ.002625,2020-12-15,19.01,19.01,167381277.0,0.58
SZ.002625,2020-12-16,18.47,18.47,302603248.0,1.07
SZ.002625,2020-12-17,18.42,18.42,494595760.0,1.82
SZ.002625,2020-12-18,18.73,18.73,309366544.0,1.09
SZ.002625,2020-12-21,19.4,19.4,522441296.0,1.77
SZ.002625,2020-12-22,18.96,18.96,339288640.0,1.18
SZ.002625,2020-12-23,19.15,19.15,265527322.0,0.92
SZ.002625,2020-12-24,19.97,19.97,905442608.0,2.93
SZ.002625,2020-12-25,19.74,19.74,496137328.0,1.67
SZ.002625,2020-12-28,18.71,18.71,514982768.0,1.82
SZ.002625,2020-12-29,19.84,19.84,867814976.0,2.86
SZ.002625,2020-12-30,19.86,19.86,561571568.0,1.86
SZ.002625,2020-12-31,21.88,21.88,1010713488.0,3.11
SZ.002625,2021-01-04,24.11,24.11,183281906.0,0.5
SZ.002625,2021-01-05,24.41,24.41,3426812288.0,8.92
SZ.002625,2021-01-06,26.89,26.89,2949132144.0,7.36
SZ.002625,2021-01-07,26.83,26.83,3277730752.0,8.17
SZ.002625,2021-01-08,27.01,27.01,2477075552.0,6.18
SZ.002625,2021-01-11,26.48,26.48,2167530288.0,5.19
SZ.002625,2021-01-12,26.61,26.61,1578358048.0,3.95
SZ.002625,2021-01-13,27.83,27.83,2289363984.0,5.46
SZ.002625,2021-01-14,26.09,26.09,1796002496.0,4.4
SZ.002625,2021-01-15,27.24,27.24,1356747296.0,3.37
SZ.002625,2021-01-18,26.35,26.35,1569258080.0,3.93
SZ.002625,2021-01-19,24.23,24.23,1684577360.0,4.48
SZ.002625,2021-01-20,24.74,24.74,778465712.0,2.09
SZ.002625,2021-01-21,24.55,24.55,818414144.0,2.2
SZ.002625,2021-01-22,23.81,23.81,1051154800.0,2.93
SZ.002625,2021-01-25,23.94,23.94,1026881696.0,2.79
SZ.002625,2021-01-26,23.08,23.08,769023248.0,2.21
SZ.002625,2021-01-27,22.73,22.73,462925920.0,1.34
SZ.002625,2021-01-28,22.52,22.52,595686592.0,1.72
SZ.002625,2021-01-29,22.51,22.51,440945680.0,1.3
SZ.002625,2021-02-01,21.7,21.7,494205184.0,1.49
SZ.002625,2021-02-02,23.91,23.91,905398208.0,2.62
SZ.002625,2021-02-03,23.26,23.26,1068497120.0,2.94
SZ.002625,2021-02-04,24.25,24.25,1219104384.0,3.31
SZ.002625,2021-02-05,24.59,24.59,924742784.0,2.48
SZ.002625,2021-02-08,25.02,25.02,1416049472.0,3.73
SZ.002625,2021-02-09,24.79,24.79,813759584.0,2.17
SZ.002625,2021-02-10,24.9,24.9,634666992.0,1.7
SZ.002625,2021-02-18,25.74,25.74,1022214592.0,2.66
SZ.002625,2021-02-19,24.98,24.98,845668608.0,2.26
SZ.002625,2021-02-22,23.53,23.53,824815728.0,2.26
SZ.002625,2021-02-23,23.76,23.76,645949232.0,1.8
SZ.002625,2021-02-24,23.55,23.55,445918192.0,1.25
SZ.002625,2021-02-25,22.96,22.96,493157040.0,1.4
SZ.002625,2021-02-26,21.61,21.61,717333632.0,2.16
SZ.002625,2021-03-01,21.82,21.82,534669952.0,1.63
SZ.002625,2021-03-02,22.14,22.14,569218576.0,1.71
SZ.002625,2021-03-03,21.94,21.94,553847328.0,1.67
SZ.002625,2021-03-04,21.63,21.63,402386064.0,1.23
SZ.002625,2021-03-05,21.7,21.7,354304656.0,1.08
SZ.002625,2021-03-08,20.2,20.2,600499552.0,1.9
SZ.002625,2021-03-09,19.93,19.93,409852912.0,1.36
SZ.002625,2021-03-10,19.98,19.98,248527576.0,0.82
SZ.002625,2021-03-11,20.2,20.2,388258656.0,1.27
SZ.002625,2021-03-12,19.84,19.84,291623808.0,0.97
SZ.002625,2021-03-15,19.72,19.72,273571808.0,0.92
SZ.002625,2021-03-16,21.08,21.08,671898480.0,2.13
SZ.002625,2021-03-17,20.79,20.79,324742352.0,1.03
SZ.002625,2021-03-18,20.96,20.96,280553952.0,0.89
SZ.002625,2021-03-19,21.83,21.83,894755488.0,2.66
SZ.002625,2021-03-22,21.57,21.57,445087856.0,1.36
SZ.002625,2021-03-23,20.64,20.64,402916928.0,1.28
SZ.002625,2021-03-24,20.58,20.58,395606048.0,1.25
SZ.002625,2021-03-25,20.74,20.74,328342112.0,1.04
SZ.002625,2021-03-26,20.7,20.7,367376480.0,1.18
SZ.002625,2021-03-29,20.76,20.76,285306576.0,0.91
SZ.002625,2021-03-30,20.64,20.64,397959168.0,1.26
SZ.002625,2021-03-31,19.85,19.85,374110480.0,1.24
SZ.002625,2021-04-01,19.92,19.92,211841337.0,0.7
SZ.002625,2021-04-02,20.0,20.0,192410282.0,0.64
SZ.002625,2021-04-06,20.12,20.12,185830660.0,0.61
SZ.002625,2021-04-07,19.84,19.84,185969004.0,0.62
SZ.002625,2021-04-08,19.79,19.79,230011474.0,0.76
SZ.002625,2021-04-09,19.63,19.63,176499707.0,0.59
SZ.002625,2021-04-12,18.72,18.72,347334672.0,1.2
SZ.002625,2021-04-13,19.1,19.1,274247888.0,0.95
SZ.002625,2021-04-14,19.19,19.19,163330550.0,0.56
SZ.002625,2021-04-15,19.24,19.24,203942245.0,0.71
SZ.002625,2021-04-16,19.68,19.68,367930544.0,1.24
SZ.002625,2021-04-19,20.02,20.02,326282944.0,1.08
SZ.002625,2021-04-20,20.71,20.71,661473264.0,2.12
SZ.002625,2021-04-21,20.17,20.17,306619184.0,1.0
SZ.002625,2021-04-22,19.91,19.91,240846180.0,0.79
SZ.002625,2021-04-23,20.1,20.1,281131248.0,0.94
SZ.002625,2021-04-26,19.44,19.44,366506064.0,1.22
SZ.002625,2021-04-27,19.03,19.03,338906032.0,1.16
SZ.002625,2021-04-28,18.94,18.94,367729776.0,1.28
SZ.002625,2021-04-29,18.74,18.74,310818112.0,1.09
SZ.002625,2021-04-30,18.44,18.44,439717760.0,1.59
SZ.002625,2021-05-06,18.52,18.52,347071584.0,1.23
SZ.002625,2021-05-07,17.89,17.89,294944368.0,1.08
SZ.002625,2021-05-10,18.32,18.32,327685072.0,1.21
SZ.002625,2021-05-11,18.48,18.48,266426252.0,0.95
SZ.002625,2021-05-12,17.96,17.96,252949345.0,0.93
SZ.002625,2021-05-13,16.89,16.89,578761104.0,2.2
SZ.002625,2021-05-14,17.45,17.45,499717568.0,1.89
SZ.002625,2021-05-17,17.29,17.29,365777472.0,1.37
SZ.002625,2021-05-18,17.4,17.4,345264096.0,1.31
SZ.002625,2021-05-19,17.71,17.71,351637440.0,1.32
SZ.002625,2021-05-20,17.57,17.57,280389296.0,1.04
SZ.002625,2021-05-21,17.1,17.1,378979216.0,1.46
SZ.002625,2021-05-24,16.72,16.72,431593712.0,1.69
SZ.002625,2021-05-25,17.34,17.34,527056976.0,2.02
SZ.002625,2021-05-26,17.65,17.65,662433344.0,2.44
SZ.002625,2021-05-27,17.83,17.83,361526672.0,1.34
SZ.002625,2021-05-28,17.66,17.66,322730080.0,1.19
SZ.002625,2021-05-31,18.33,18.33,616607952.0,2.24
SZ.002625,2021-06-01,18.22,18.22,508682944.0,1.82
SZ.002625,2021-06-02,17.81,17.81,342918624.0,1.25
SZ.002625,2021-06-03,17.66,17.66,260175623.0,0.96
SZ.002625,2021-06-04,17.75,17.75,234279046.0,0.87
SZ.002625,2021-06-07,17.83,17.83,237228841.0,0.88
SZ.002625,2021-06-08,17.66,17.66,591222688.0,2.19
SZ.002625,2021-06-09,19.46,19.46,1563090048.0,5.45
SZ.002625,2021-06-10,20.98,20.98,2061179952.0,6.67
SZ.002625,2021-06-11,22.66,22.66,2528335152.0,7.56
SZ.002625,2021-06-15,23.43,23.43,2303899840.0,6.56
SZ.002625,2021-06-16,22.59,22.59,1561590944.0,4.5
SZ.002625,2021-06-17,23.32,23.32,1351164272.0,3.86
