symbol,date,close,amount,turnover_rate,adj_factor,adj_price,ret
SZ.300124,2019-01-24,23.26,113530139.0,0.36,15.96,371.22960000000006,0.016164263870686035
SZ.300124,2019-01-25,22.38,270697488.0,0.88,15.96,357.1848,-0.03783319002579555
SZ.300124,2019-01-28,23.13,346621376.0,1.1,15.96,369.1548,0.03351206434316367
SZ.300124,2019-01-29,22.45,173115891.0,0.56,15.96,358.302,-0.02939904885430178
SZ.300124,2019-01-30,22.3,105217276.0,0.35,15.96,355.908,-0.006681514476614692
SZ.300124,2019-01-31,21.71,149718624.0,0.5,15.96,346.4916,-0.026457399103139045
SZ.300124,2019-02-01,22.29,238430164.0,0.79,15.96,355.7484,0.026715799170889065
SZ.300124,2019-02-11,23.11,354337504.0,1.14,15.96,368.8356,0.036787797218483576
SZ.300124,2019-02-12,23.6,341396464.0,1.07,15.96,376.65600000000006,0.021202942449156437
SZ.300124,2019-02-13,23.83,379680384.0,1.16,15.96,380.3268,0.009745762711864225
SZ.300124,2019-02-14,24.85,472415504.0,1.42,15.96,396.60600000000005,0.042803189257238916
SZ.300124,2019-02-15,24.33,290319584.0,0.88,15.96,388.3068,-0.020925553319919632
SZ.300124,2019-02-18,25.17,290271920.0,0.86,15.96,401.71320000000003,0.03452527743526512
SZ.300124,2019-02-19,26.08,499972112.0,1.41,15.96,416.2368,0.03615415176797776
SZ.300124,2019-02-20,25.92,285387872.0,0.81,15.96,413.68320000000006,-0.006134969325153228
SZ.300124,2019-02-21,25.6,291057200.0,0.82,15.96,408.576,-0.012345679012345734
SZ.300124,2019-02-22,26.55,296172848.0,0.84,15.96,423.73800000000006,0.037109375
SZ.300124,2019-02-25,27.35,534782048.0,1.45,15.96,436.50600000000003,0.030131826741996104
SZ.300124,2019-02-26,26.73,382215952.0,1.04,15.96,426.61080000000004,-0.02266910420475321
SZ.300124,2019-02-27,25.96,437085216.0,1.23,15.96,414.32160000000005,-0.028806584362139898
SZ.300124,2019-02-28,25.95,330510272.0,0.94,15.96,414.16200000000003,-0.00038520801232666546
SZ.300124,2019-03-01,26.5,375994496.0,1.05,15.96,422.94,0.021194605009633882
SZ.300124,2019-03-04,27.13,638637056.0,1.72,15.96,432.9948,0.023773584905660394
SZ.300124,2019-03-05,27.92,421455824.0,1.13,15.96,445.6032000000001,0.02911905639513468
SZ.300124,2019-03-06,28.3,551968032.0,1.44,15.96,451.66800000000006,0.013610315186246336
SZ.300124,2019-03-07,27.55,477237440.0,1.28,15.96,439.69800000000004,-0.026501766784452374
SZ.300124,2019-03-08,26.12,454267392.0,1.25,15.96,416.87520000000006,-0.051905626134301164
SZ.300124,2019-03-11,28.08,536495072.0,1.45,15.96,448.1568,0.0750382848392035
SZ.300124,2019-03-12,27.5,664876416.0,1.76,15.96,438.90000000000003,-0.020655270655270508
SZ.300124,2019-03-13,26.39,502649024.0,1.38,15.96,421.18440000000004,-0.04036363636363638
SZ.300124,2019-03-14,26.37,405722032.0,1.13,15.96,420.8652,-0.0007578628268284371
SZ.300124,2019-03-15,26.65,352639488.0,0.98,15.96,425.334,0.01061812665908235
SZ.300124,2019-03-18,26.65,519146528.0,1.46,15.96,425.334,0.0
SZ.300124,2019-03-19,26.85,384801248.0,1.06,15.96,428.52600000000007,0.0075046904315199114
SZ.300124,2019-03-20,26.23,371030192.0,1.04,15.96,418.6308,-0.023091247672253346
SZ.300124,2019-04-04,28.85,1273584160.0,3.27,15.96,460.446,0.09988562714449101
SZ.300124,2019-04-08,28.79,1191757616.0,3.07,15.96,459.4884,-0.0020797227036395416
SZ.300124,2019-04-09,28.39,801106656.0,2.07,15.96,453.10440000000006,-0.013893713094824456
SZ.300124,2019-04-10,27.63,767919712.0,2.04,15.96,440.9748,-0.02676998943289899
SZ.300124,2019-04-11,26.61,599407328.0,1.65,15.96,424.6956,-0.036916395222584164
SZ.300124,2019-04-12,26.92,292612240.0,0.81,15.96,429.64320000000004,0.011649755730928302
SZ.300124,2019-04-15,27.23,354290640.0,0.96,15.96,434.59080000000006,0.01151560178306088
SZ.300124,2019-04-16,28.31,506888608.0,1.34,15.96,451.8276,0.03966213734851265
SZ.300124,2019-04-17,28.17,489250752.0,1.27,15.96,449.5932,-0.00494524902861182
SZ.300124,2019-04-18,28.22,211276842.0,0.55,15.96,450.3912,0.0017749378771743096
SZ.300124,2019-04-19,28.25,306043728.0,0.8,15.96,450.87,0.001063075832742788
SZ.300124,2019-04-22,27.93,312859744.0,0.83,15.96,445.7628,-0.011327433628318562
SZ.300124,2019-04-23,27.42,288890096.0,0.78,15.96,437.62320000000005,-0.018259935553168627
SZ.300124,2019-04-24,27.02,359496832.0,0.99,15.96,431.23920000000004,-0.014587892049598872
SZ.300124,2019-04-25,26.2,299599328.0,0.83,15.96,418.152,-0.030347890451517534
SZ.300124,2019-04-26,25.91,227920914.0,0.65,15.96,413.52360000000004,-0.011068702290076171
SZ.300124,2019-04-29,25.88,162340195.0,0.46,15.96,413.0448,-0.0011578541103821616
SZ.300124,2019-04-30,25.17,279599040.0,0.81,15.96,401.71320000000003,-0.027434312210200873
SZ.300124,2019-05-06,23.98,426947536.0,1.3,15.96,382.72080000000005,-0.04727850615812468
SZ.300124,2019-05-07,24.39,170132272.0,0.52,15.96,389.2644,0.017097581317764732
SZ.300124,2019-05-08,24.05,167831940.0,0.51,15.96,383.838,-0.013940139401394047
SZ.300124,2019-05-09,23.22,241722650.0,0.76,15.96,370.5912,-0.03451143451143457
SZ.300124,2019-05-10,24.02,209556380.0,0.65,15.96,383.3592,0.034453057708871526
SZ.300124,2019-05-13,23.48,125802965.0,0.39,15.96,374.74080000000004,-0.02248126561198993
SZ.300124,2019-05-14,23.61,208500945.0,0.64,15.96,376.8156,0.005536626916524678
SZ.300124,2019-05-15,23.86,175190745.0,0.54,15.96,380.8056,0.01058873358746304
SZ.300124,2019-05-16,24.54,328960656.0,1.0,15.96,391.65840000000003,0.02849958088851645
SZ.300124,2019-05-17,23.6,263686426.0,0.82,15.96,376.65600000000006,-0.03830480847595752
SZ.300124,2019-05-20,23.01,188331924.0,0.6,15.96,367.23960000000005,-0.025000000000000022
SZ.300124,2019-05-21,23.18,183456314.0,0.58,15.96,369.9528,0.007388092133854718
SZ.300124,2019-05-22,22.92,139900512.0,0.45,15.96,365.80320000000006,-0.011216566005176731
SZ.300124,2019-05-23,22.94,215112464.0,0.7,15.96,366.1224,0.0008726003490400203
SZ.300124,2019-05-24,22.94,143658929.0,0.46,15.96,366.1224,0.0
SZ.300124,2019-05-27,22.82,255286908.0,0.82,15.96,364.2072,-0.005231037489102031
SZ.300124,2019-05-28,22.7,323631312.0,1.06,15.96,362.29200000000003,-0.005258545135845671
SZ.300124,2019-05-29,22.44,118988150.0,0.39,15.96,358.14240000000007,-0.011453744493391982
SZ.300124,2019-05-30,22.14,157112834.0,0.53,15.96,353.35440000000006,-0.013368983957219305
SZ.300124,2019-05-31,22.65,207321987.0,0.67,15.96,361.49399999999997,0.02303523035230337
SZ.300124,2019-06-03,22.38,150636262.0,0.49,15.96,357.1848,-0.011920529801324409
SZ.300124,2019-06-04,22.31,116868954.0,0.39,15.96,356.06759999999997,-0.003127792672028673
SZ.300124,2019-06-05,22.79,164786389.0,0.53,15.96,363.7284,0.02151501568803238
SZ.300124,2019-06-06,22.45,110161712.0,0.36,15.96,358.302,-0.01491882404563405
SZ.300124,2019-06-10,22.8,139171786.0,0.45,15.96,363.88800000000003,0.015590200445434244
SZ.300124,2019-06-11,23.57,196432753.0,0.62,15.96,376.1772,0.03377192982456134
SZ.300124,2019-06-12,23.49,164388880.0,0.52,15.96,374.9004,-0.0033941450997031497
SZ.300124,2019-06-13,23.21,121504623.0,0.39,15.96,370.43160000000006,-0.011919965942954303
SZ.300124,2019-06-14,23.0,128404565.0,0.41,15.96,367.08000000000004,-0.009047824213701094
SZ.300124,2019-06-17,23.05,203673902.0,0.65,15.96,367.87800000000004,0.0021739130434783593
SZ.300124,2019-06-18,22.92,118517977.0,0.38,15.96,365.80320000000006,-0.00563991323210411
SZ.300124,2019-06-19,23.23,175490919.0,0.55,15.96,370.7508,0.01352530541012209
SZ.300124,2019-06-20,23.67,237035144.0,0.74,15.96,377.77320000000003,0.01894102453723634
SZ.300124,2019-06-21,24.06,319515152.0,0.97,15.96,383.9976,0.016476552598225558
SZ.300124,2019-06-24,23.64,160511384.0,0.5,15.96,377.29440000000005,-0.01745635910224419
SZ.300124,2019-06-25,23.08,186010506.0,0.59,15.96,368.35679999999996,-0.02368866328257213
SZ.300124,2019-06-26,23.0,123155721.0,0.39,15.96,367.08000000000004,-0.0034662045060656066
SZ.300124,2019-06-27,23.33,149546980.0,0.47,15.96,372.3468,0.014347826086956283
SZ.300124,2019-06-28,22.91,129045467.0,0.41,15.96,365.64360000000005,-0.018002571795970645
SZ.300124,2019-07-01,23.93,248493941.0,0.77,15.96,381.9228,0.044522042776080184
SZ.300124,2019-07-02,23.93,211616489.0,0.65,15.96,381.9228,0.0
SZ.300124,2019-07-03,24.15,195660564.0,0.6,15.96,385.434,0.009193480986209757
SZ.300124,2019-07-04,24.04,162356732.0,0.5,15.96,383.6784,-0.004554865424430732
SZ.300124,2019-07-05,23.82,109204019.0,0.34,16.094,383.35908,-0.0008322595173457792
SZ.300124,2019-07-08,23.11,152248269.0,0.48,16.094,371.93234,-0.0298068849706129
SZ.300124,2019-07-09,22.82,113233332.0,0.36,16.094,367.26508,-0.012548680225010767
SZ.300124,2019-07-10,22.97,64451765.0,0.21,16.094,369.67918000000003,0.006573181419807339
SZ.300124,2019-07-11,23.02,71752449.0,0.23,16.094,370.48388,0.002176752285589778
SZ.300124,2019-07-12,23.11,64754344.0,0.21,16.094,371.93234,0.003909643788010397
SZ.300124,2019-07-15,22.89,233749395.0,0.76,16.094,368.39166000000006,-0.009519688446559815
SZ.300124,2019-07-16,23.55,197975078.0,0.63,16.094,379.01370000000003,0.028833551769331445
SZ.300124,2019-07-17,23.68,100774612.0,0.32,16.094,381.10592,0.005520169851380041
SZ.300124,2019-07-18,23.41,100774867.0,0.32,16.094,376.76054000000005,-0.011402027027026973
SZ.300124,2019-07-19,23.54,103969598.0,0.33,16.094,378.85276,0.005553182400683365
SZ.300124,2019-07-22,23.37,97608657.0,0.31,16.094,376.11678000000006,-0.007221750212404232
SZ.300124,2019-07-23,23.67,70313175.0,0.22,16.094,380.94498000000004,0.01283697047496779
SZ.300124,2019-07-24,24.46,222007544.0,0.67,16.094,393.65924000000007,0.03337558090409809
SZ.300124,2019-07-25,24.35,178794429.0,0.54,16.094,391.88890000000004,-0.0044971381847915826
SZ.300124,2019-07-26,24.42,141297147.0,0.43,16.094,393.0154800000001,0.002874743326488849
SZ.300124,2019-07-29,24.6,123975887.0,0.37,16.094,395.91240000000005,0.0073710073710073765
SZ.300124,2019-07-30,24.87,208312258.0,0.62,16.094,400.25778,0.01097560975609757
SZ.300124,2019-07-31,24.92,101933755.0,0.3,16.094,401.06248000000005,0.002010454362685987
SZ.300124,2019-08-01,24.68,137411698.0,0.41,16.094,397.19992,-0.009630818619582704
SZ.300124,2019-08-02,24.51,194469488.0,0.59,16.094,394.46394000000004,-0.006888168557536378
SZ.300124,2019-08-05,24.06,136458831.0,0.41,16.094,387.22164000000004,-0.01835985312117505
SZ.300124,2019-08-06,23.88,188253142.0,0.58,16.094,384.32472,-0.007481296758104827
SZ.300124,2019-08-07,23.09,192080901.0,0.61,16.094,371.61046000000005,-0.03308207705192623
SZ.300124,2019-08-08,23.13,127528704.0,0.41,16.094,372.25422000000003,0.0017323516673883876
SZ.300124,2019-08-09,22.7,103520207.0,0.33,16.094,365.3338,-0.01859057501080852
SZ.300124,2019-08-12,22.8,181157001.0,0.59,16.094,366.94320000000005,0.004405286343612369
SZ.300124,2019-08-13,22.41,74686918.0,0.24,16.094,360.66654000000005,-0.017105263157894735
SZ.300124,2019-08-14,22.16,160404235.0,0.52,16.094,356.64304000000004,-0.011155734047300303
SZ.300124,2019-08-15,22.61,168862383.0,0.56,16.094,363.88534000000004,0.02030685920577624
SZ.300124,2019-08-16,22.43,129965007.0,0.43,16.094,360.98842,-0.007961079168509522
SZ.300124,2019-08-19,23.55,264026921.0,0.83,16.094,379.01370000000003,0.0499331252786448
SZ.300124,2019-08-20,23.37,110762198.0,0.35,16.094,376.11678000000006,-0.007643312101910715
SZ.300124,2019-08-21,22.96,152013079.0,0.49,16.094,369.51824000000005,-0.01754385964912286
SZ.300124,2019-08-22,22.8,137463276.0,0.44,16.094,366.94320000000005,-0.006968641114982632
SZ.300124,2019-08-23,22.5,135876111.0,0.44,16.094,362.115,-0.013157894736842257
SZ.300124,2019-08-26,22.3,164468793.0,0.55,16.094,358.8962,-0.008888888888888835
SZ.300124,2019-08-27,22.73,263489173.0,0.85,16.094,365.81662000000006,0.01928251121076241
SZ.300124,2019-08-28,23.06,167568127.0,0.53,16.094,371.12764,0.014518257809062796
SZ.300124,2019-08-29,23.05,98248157.0,0.31,16.094,370.96670000000006,-0.0004336513443189416
SZ.300124,2019-08-30,23.02,104667089.0,0.33,16.094,370.48388,-0.001301518438178051
SZ.300124,2019-09-02,23.38,198614931.0,0.63,16.094,376.27772,0.01563857515204159
SZ.300124,2019-09-03,23.58,115195755.0,0.36,16.094,379.49652,0.008554319931565413
SZ.300124,2019-09-04,23.58,116357778.0,0.37,16.094,379.49652,0.0
SZ.300124,2019-09-05,23.44,247479485.0,0.77,16.094,377.24336000000005,-0.005937234944868308
SZ.300124,2019-09-06,23.72,181852635.0,0.57,16.094,381.74968,0.011945392491467421
SZ.300124,2019-09-09,24.44,384367200.0,1.18,16.094,393.33736000000005,0.030354131534570117
SZ.300124,2019-09-11,23.98,432004576.0,1.35,16.094,385.93412,-0.01882160392798704
SZ.300124,2019-09-12,24.72,384558800.0,1.16,16.094,397.84368,0.030859049207673017
SZ.300124,2019-09-16,25.35,377419600.0,1.11,16.094,407.98290000000003,0.02548543689320404
SZ.300124,2019-09-17,24.54,302162768.0,0.9,16.094,394.94676000000004,-0.031952662721893454
SZ.300124,2019-09-18,24.4,186995574.0,0.56,16.094,392.6936,-0.005704971475142706
SZ.300124,2019-09-19,24.78,231588115.0,0.7,16.094,398.80932000000007,0.015573770491803529
SZ.300124,2019-09-20,24.48,254957247.0,0.76,16.094,393.98112000000003,-0.01210653753026647
SZ.300124,2019-09-23,25.07,362555216.0,1.08,16.094,403.47658,0.024101307189542398
SZ.300124,2019-09-24,24.92,211435689.0,0.62,16.094,401.06248000000005,-0.005983246908655704
SZ.300124,2019-09-25,24.89,148905779.0,0.44,16.094,400.57966000000005,-0.0012038523274477964
SZ.300124,2019-09-26,24.87,201969700.0,0.6,16.094,400.25778,-0.0008035355564484092
SZ.300124,2019-09-27,24.7,107362745.0,0.32,16.094,397.52180000000004,-0.006835544833132201
SZ.300124,2019-09-30,24.33,121568589.0,0.37,16.094,391.56702,-0.014979757085020307
SZ.300124,2019-10-08,24.49,131367650.0,0.4,16.094,394.14206,0.006576243321002817
SZ.300124,2019-10-09,24.15,130254257.0,0.4,16.094,388.6701,-0.013883217639853007
SZ.300124,2019-10-10,24.11,144584877.0,0.44,16.094,388.02634,-0.0016563146997928824
SZ.300124,2019-10-11,24.65,159970888.0,0.48,16.094,396.7171,0.022397345499792554
SZ.300124,2019-10-14,25.56,383534864.0,1.11,16.094,411.36264,0.03691683569979709
SZ.300124,2019-10-15,24.03,428255344.0,1.3,16.094,386.73882000000003,-0.059859154929577385
SZ.300124,2019-10-16,23.85,155986790.0,0.48,16.094,383.84190000000007,-0.0074906367041197575
SZ.300124,2019-10-17,23.24,220410845.0,0.7,16.094,374.02456,-0.025576519916142737
SZ.300124,2019-10-18,23.2,132451084.0,0.42,16.094,373.3808,-0.0017211703958691649
SZ.300124,2019-10-21,23.2,112873683.0,0.36,16.094,373.3808,0.0
SZ.300124,2019-10-22,23.81,127127819.0,0.4,16.094,383.19814,0.026293103448275845
SZ.300124,2019-10-23,24.28,177358545.0,0.54,16.094,390.76232000000005,0.01973960520789597
SZ.300124,2019-10-24,24.26,173665903.0,0.53,16.094,390.4404400000001,-0.0008237232289949326
SZ.300124,2019-10-25,24.27,132094886.0,0.4,16.094,390.60138,0.0004122011541629611
SZ.300124,2019-10-28,24.63,156569063.0,0.47,16.094,396.39522,0.014833127317676054
SZ.300124,2019-10-29,24.54,205662925.0,0.61,16.094,394.94676000000004,-0.0036540803897684437
SZ.300124,2019-10-30,25.0,164353627.0,0.49,16.094,402.35,0.018744906275468542
SZ.300124,2019-10-31,24.93,101229255.0,0.3,16.094,401.22342000000003,-0.0028000000000000247
SZ.300124,2019-11-01,25.03,175606742.0,0.52,16.094,402.83282,0.004011231448054486
SZ.300124,2019-11-04,25.06,151022807.0,0.44,16.094,403.31564000000003,0.001198561725928915
SZ.300124,2019-11-05,25.32,239906126.0,0.7,16.094,407.50008,0.010375099760574713
SZ.300124,2019-11-06,25.28,120863734.0,0.35,16.094,406.85632000000004,-0.0015797788309636074
SZ.300124,2019-11-07,25.35,132101042.0,0.38,16.094,407.98290000000003,0.002768987341772222
SZ.300124,2019-11-08,25.14,126992517.0,0.37,16.094,404.60316000000006,-0.008284023668639007
SZ.300124,2019-11-11,24.86,105153046.0,0.31,16.094,400.09684000000004,-0.011137629276054106
SZ.300124,2019-11-12,25.1,127877216.0,0.37,16.094,403.9594000000001,0.0096540627514079
SZ.300124,2019-11-13,25.1,117011869.0,0.35,16.094,403.9594000000001,0.0
SZ.300124,2019-11-14,25.08,97814059.0,0.29,16.094,403.63752,-0.0007968127490042276
SZ.300124,2019-11-15,24.75,100310150.0,0.3,16.094,398.3265,-0.013157894736842035
SZ.300124,2019-11-18,24.99,167702587.0,0.49,16.094,402.18906,0.009696969696969537
SZ.300124,2019-11-19,25.82,287610608.0,0.83,16.094,415.54708000000005,0.03321328531412582
SZ.300124,2019-11-20,26.37,299164160.0,0.84,16.094,424.39878000000004,0.02130131680867553
SZ.300124,2019-11-21,27.3,413719520.0,1.13,16.094,439.36620000000005,0.03526734926052333
SZ.300124,2019-11-22,27.13,355141664.0,0.96,16.094,436.63022,-0.006227106227106316
SZ.300124,2019-11-25,26.88,291963008.0,0.8,16.094,432.60672,-0.009214891264283098
SZ.300124,2019-11-26,27.22,368817632.0,1.01,16.094,438.07868,0.012648809523809534
SZ.300124,2019-11-27,26.76,302453552.0,0.84,16.094,430.67544000000004,-0.016899338721528268
SZ.300124,2019-11-28,26.5,254223662.0,0.71,16.094,426.49100000000004,-0.00971599402092671
SZ.300124,2019-11-29,26.27,185552653.0,0.52,16.094,422.78938000000005,-0.008679245283018888
SZ.300124,2019-12-02,26.38,261922188.0,0.73,16.094,424.55972,0.004187285877426561
SZ.300124,2019-12-03,27.6,403983360.0,1.1,16.094,444.19440000000003,0.046247156937073486
SZ.300124,2019-12-04,27.42,254671245.0,0.69,16.094,441.29748000000006,-0.006521739130434745
SZ.300124,2019-12-05,27.63,354386048.0,0.95,16.094,444.67722000000003,0.007658643326039272
SZ.300124,2019-12-06,27.86,247974867.0,0.66,16.094,448.37884,0.00832428519724937
SZ.300124,2019-12-09,27.66,259081554.0,0.69,16.094,445.16004000000004,-0.007178750897343877
SZ.300124,2019-12-10,27.59,208602099.0,0.56,16.094,444.03346000000005,-0.0025307302964570066
SZ.300124,2019-12-11,27.42,135055636.0,0.36,16.094,441.29748000000006,-0.00616165277274372
SZ.300124,2019-12-12,28.22,307352656.0,0.81,16.094,454.17268,0.02917578409919752
SZ.300124,2019-12-13,28.78,386851584.0,0.99,16.094,463.18532000000005,0.019844082211197822
SZ.300124,2019-12-16,29.33,356227136.0,0.9,16.094,472.03702,0.01911049339819315
SZ.300124,2019-12-17,29.2,273803376.0,0.69,16.094,469.94480000000004,-0.0044323218547560606
SZ.300124,2019-12-18,29.4,160613812.0,0.4,16.094,473.16360000000003,0.006849315068493178
SZ.300124,2019-12-19,29.5,230221810.0,0.57,16.094,474.773,0.00340136054421758
SZ.300124,2019-12-20,29.38,124742011.0,0.31,16.094,472.84172,-0.004067796610169538
